,Time,Object id,Class_type,Class-likelihood,X,Y
858,2023-04-09T22:29:56.661000,308,Person,0.18000000715255737,605,112
859,2023-04-09T22:29:56.991000,308,Person,0.18000000715255737,605,112
860,2023-04-09T22:29:57.661000,308,Person,0.1899999976158142,605,111
861,2023-04-09T22:29:57.991000,308,Person,0.1899999976158142,605,111
862,2023-04-09T22:29:58.331000,308,Person,0.1899999976158142,605,111
863,2023-04-09T22:30:00.332000,309,Person,0.1599999964237213,604,111
864,2023-04-09T22:30:00.662000,309,Person,0.1599999964237213,604,111
865,2023-04-09T22:30:00.992000,309,Person,0.1599999964237213,604,111
866,2023-04-09T22:30:01.332000,309,Person,0.1599999964237213,605,111
867,2023-04-09T22:30:01.662000,309,Person,0.1599999964237213,605,111
868,2023-04-09T22:30:01.992000,309,Person,0.17000000178813934,604,111
869,2023-04-09T22:30:02.332000,309,Person,0.17000000178813934,604,111
870,2023-04-09T22:30:02.662000,309,Person,0.17000000178813934,604,111
871,2023-04-09T22:30:05.662000,310,Person,0.1899999976158142,604,111
872,2023-04-09T22:30:05.992000,310,Person,0.1899999976158142,604,111
873,2023-04-09T22:30:06.332000,310,Person,0.1899999976158142,604,111
874,2023-04-09T22:30:06.662000,310,Person,0.17000000178813934,604,112
875,2023-04-09T22:30:06.992000,310,Person,0.17000000178813934,604,112
876,2023-04-09T22:30:07.332000,310,Person,0.17000000178813934,604,112
877,2023-04-09T22:30:07.992000,310,Person,0.17000000178813934,605,113
878,2023-04-09T22:30:08.332000,310,Person,0.17000000178813934,605,113
879,2023-04-09T22:30:08.662000,310,Person,0.17000000178813934,605,113
880,2023-04-09T22:30:08.992000,310,Person,0.1899999976158142,605,112
881,2023-04-09T22:30:09.332000,310,Person,0.20000000298023224,605,112
882,2023-04-09T22:30:09.662000,310,Person,0.20000000298023224,605,112
883,2023-04-09T22:30:09.992000,310,Person,0.1599999964237213,605,112
884,2023-04-09T22:30:10.332000,310,Person,0.17000000178813934,604,111
885,2023-04-09T22:30:10.662000,310,Person,0.17000000178813934,604,111
886,2023-04-09T22:30:10.992000,310,Person,0.15000000596046448,604,111
887,2023-04-09T22:30:11.332000,310,Person,0.15000000596046448,604,111
888,2023-04-09T22:30:11.662000,310,Person,0.15000000596046448,604,111
889,2023-04-09T22:30:11.992000,310,Person,0.1599999964237213,604,111
890,2023-04-09T22:30:12.332000,310,Person,0.2199999988079071,604,112
891,2023-04-09T22:30:12.662000,310,Person,0.2199999988079071,604,112
892,2023-04-09T22:30:12.992000,310,Person,0.2199999988079071,604,112
893,2023-04-09T22:30:13.992000,311,Person,0.1599999964237213,604,111
894,2023-04-09T22:30:14.332000,311,Person,0.1599999964237213,604,111
895,2023-04-09T22:30:14.662000,311,Person,0.1899999976158142,605,111
896,2023-04-09T22:30:14.992000,311,Person,0.1899999976158142,605,111
897,2023-04-09T22:30:15.331000,311,Person,0.1899999976158142,605,111
898,2023-04-09T22:30:18.661000,312,Person,0.25999999046325684,605,111
899,2023-04-09T22:30:18.991000,312,Person,0.1599999964237213,605,111
900,2023-04-09T22:30:19.331000,312,Person,0.25999999046325684,604,111
901,2023-04-09T22:30:19.661000,312,Person,0.23000000417232513,604,111
902,2023-04-09T22:30:19.991000,312,Person,0.17000000178813934,604,112
903,2023-04-09T22:30:20.333000,312,Person,0.17000000178813934,604,112
904,2023-04-09T22:30:20.663000,312,Person,0.17000000178813934,604,112
905,2023-04-09T22:30:21.333000,312,Person,0.18000000715255737,604,111
906,2023-04-09T22:30:21.663000,312,Person,0.1599999964237213,605,111
907,2023-04-09T22:30:21.993000,312,Person,0.1599999964237213,605,111
908,2023-04-09T22:30:22.333000,312,Person,0.1599999964237213,605,111
909,2023-04-09T22:30:22.993000,312,Person,0.1899999976158142,604,111
910,2023-04-09T22:30:23.333000,312,Person,0.2199999988079071,604,111
911,2023-04-09T22:30:23.663000,312,Person,0.2199999988079071,604,111
912,2023-04-09T22:30:23.993000,312,Person,0.1599999964237213,604,111
913,2023-04-09T22:30:24.333000,312,Person,0.1599999964237213,604,111
914,2023-04-09T22:30:24.663000,312,Person,0.1599999964237213,604,112
915,2023-04-09T22:30:24.993000,312,Person,0.23000000417232513,604,112
916,2023-04-09T22:30:25.332000,312,Person,0.23000000417232513,604,112
917,2023-04-09T22:30:25.662000,312,Person,0.23000000417232513,604,112
918,2023-04-09T22:30:25.992000,312,Person,0.1599999964237213,604,111
919,2023-04-09T22:30:26.332000,312,Person,0.1599999964237213,604,111
920,2023-04-09T22:30:26.662000,312,Person,0.1599999964237213,604,111
921,2023-04-09T22:30:26.992000,312,Person,0.1599999964237213,604,111
922,2023-04-09T22:30:27.332000,312,Person,0.17000000178813934,604,111
923,2023-04-09T22:30:27.662000,312,Person,0.17000000178813934,604,111
924,2023-04-09T22:30:27.992000,312,Person,0.17000000178813934,604,111
925,2023-04-09T22:30:28.662000,312,Person,0.20000000298023224,605,111
926,2023-04-09T22:30:28.992000,312,Person,0.20000000298023224,605,111
927,2023-04-09T22:30:29.332000,312,Person,0.20000000298023224,605,111
928,2023-04-09T22:30:30.662000,313,Person,0.18000000715255737,604,112
929,2023-04-09T22:30:30.992000,313,Person,0.18000000715255737,604,112
